year,month,panel_code,panel_code_new,type_method,type_method_etc,type_channel_new,type_channel,type_channel_etc,shop_day,shop_week,store,store_code,store_region,product,product_code,wide,middle,detail,country,purchase,discount,quantity,q_unit,weight_quantity,w_q_unit,multi_quantity,m_unit,w_multi_quantity,w_multi_unit,w_q_kg,w_q_kg_unit,unit_cost,special_diary,bill,bundle,payment,retail,retail_8,retail_new,shop_time,take_out,transport_pre,transport_post,panel_type,edit,family_num_level,age1_group,income_v2
2017,10,PN00001437,A20001437,,,대형마트,대형마트,,2017-10-27,6,대형마트일반,,경기,귤,,과일류,감귤,밀감,,28000.0,.,1,박스,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,40,700만원 이상
2021,11,PN00001364,A20001364,,,온라인몰,인터넷구매,,2021-11-27,7,옥션,S,없음,감귤,P,과일류,감귤,밀감,,8720.0,.,1,,1.5,KG,,,1,K,1.5,KG,8,,,,,,6무점포,인터넷구매,.,0.0,,,0.0,0,3,40,700만원 이상
2022,11,PN20210686,A40210686,,,전통시장,전통시장,,2022-11-29,3,영천시장성진농산물,S,서울,제주귤_국내,P,과일류,감귤,밀감,,3000.0,.,1,봉,715,G,13,개,.,,,,.,,,,,,,,,,,,21.0,.,1,30,200~299만원
2014,9,PN00000743,A20000743,,,전통시장,전통시장,,2014-09-24,4,재래시장,,서울,단감,,과일류,단감,단감,,3000.0,,10,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,2,50,400~499만원
2022,5,PN00000573,A20000573,,,슈퍼마켓,슈퍼마켓,,2022-05-03,3,(주)이마트에브리데이신읍동점,,경기,팬시엔비사과,P,과일류,사과,기타사과,,4980.0,.,1,,.,,9,입,.,,,,4,6,,,,,,,,,,,0.0,.,2,60,500~599만원
2012,9,PN00000014,A20000014,,,슈퍼마켓,슈퍼마켓,,2012-09-07,6,소형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,2200.0,,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,2,50,200~299만원
2018,11,PN00000145,A20000145,,,슈퍼마켓,기업형슈퍼마켓,,2018-11-27,3,동두천농협하나로마트,,경기,단감_국내산_,,과일류,단감,단감,,5000.0,.,1,,.,,5,개,,,.,,,,,.,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,2,50,300~399만원
2019,9,PN00000025,A20000025,,,대형마트,대형마트,,2019-09-12,5,롯데마트서초점,,서울,배,,과일류,배,기타배,,10800.0,.,1,,.,,3,개,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,4,50,500~599만원
2010,11,PN00000225,A20000225,,,무점포,무점포,,2010-11-22,2,노점,,없음,사과,,과일류,사과,기타사과,,5000.0,.,10,개,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,3,50,300~399만원
2018,7,PN00000705,A20000705,,,전통시장,전통시장,,2018-07-10,3,없음,,없음,자두,,과일류,자두,자두,,3000.0,.,1,,1,KG,.,,,,1,KG,,,,.,,,2전통시장,전통시장,.,0,,,0.0,0,2,50,200만원 미만
2010,3,PN00000647,A20000647,,,슈퍼마켓,슈퍼마켓,,2010-03-09,3,대형슈퍼마켓,,서울,청과,,과일류,기타과일,기타과일,,2800.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,3,40,300~399만원
2017,4,PN00000011,A20000011,,,슈퍼마켓,슈퍼마켓,,2017-04-09,1,장원마트,,경기,그린키위,,과일류,참다래,그린키위,,1500.0,.,1,팩,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,4,60,700만원 이상
2023,6,PN20210590,,모바일주문,,온라인몰,,,2023-06-23,6,이마트몰,,없음,미국산생체리_10ROW,PR2023_0079701,과일류,체리,체리,,9900.0,,1.0,팩개,500.0,G,,,,,,,,,유,,,,,,,,,,21.0,0,2,30,600~699만원
2022,12,PN20170060,A40170060,,,대형마트,대형마트,,2022-12-03,7,2001아울렛_2001분당점,,경기,미국산석류골라담기_특_수입산,P,과일류,열대과일,석류,,8990.0,.,1,,924,G,2,개,.,,,,8,,,,,,,,,,,,17.0,.,4,60,700만원 이상
2023,9,PN00000712,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-09-11,2,(주)한라마트,,서울,바나나_미국산,PR2021_0030425,과일류,바나나,일반바나나,,2480.0,,1.0,송이,470.0,G,,,,,,,2480.0,,유,,,,,,,,,,0.0,0,3,50,700만원 이상
2022,1,PN00000481,A20000481,,,전통시장,전통시장,,2022-01-31,2,부곡도깨비시장중앙청과,,경기,조생귤_국내산_,P,과일류,감귤,밀감,,15000.0,.,1,,5000,G,80,,6,G,,,.,,,,,,,,,,,,0.0,.,5,50,600~699만원
2019,10,PN00000944,A20000944,,,대형마트,대형마트,,2019-10-26,7,이마트수색점,,서울,타이벡감귤,,과일류,감귤,밀감,,23600.0,.,2,박스,32,G,.,,,,0,KG,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,2,60,200만원 미만
2018,11,PN00000950,A20000950,,,슈퍼마켓,기업형슈퍼마켓,,2018-11-26,2,롯데슈퍼창천점,,서울,파인애플,,과일류,파인애플,파인애플,,3990.0,.,1,통,.,,.,,,,.,,,0,,.,,,3슈퍼마켓,기업형슈퍼마켓,2,0,,,0.0,0,3,50,700만원 이상
2019,7,PN00001408,A20001408,,,대형마트,대형마트,,2019-07-21,1,롯데마트당진점,,충남,돌유기농바나나_필리핀산_,,과일류,바나나,일반바나나,,3500.0,.,1,,.,,.,,,,.,,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,4,40,700만원 이상
2012,6,PN00000521,A20000521,,,대형마트,대형마트,,2012-06-07,5,이마트평택점,,경기,당찬배,,과일류,배,기타배,,10800.0,,1,봉,.,,4,입,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,3,40,300~399만원
2019,4,PN00000086,A20000086,,,편의점,편의점,,2019-04-11,5,GS25소하드림점,,경기,사과,,과일류,사과,기타사과,,3900.0,.,1,팩,.,,6,입,,,.,,,K,,,,,4편의점,편의점,1,0,,,0.0,0,3,50,700만원 이상
2011,9,PN00000523,A20000523,,,대형마트,대형마트,,2011-09-05,2,뉴코아평택점,,경기,직_돌바나나EA_필리핀,,과일류,바나나,일반바나나,,2990.0,,1,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,40,200~299만원
2018,4,PN00001327,A20001327,,,슈퍼마켓,슈퍼마켓,,2018-04-12,5,럭키할인마트,,경기,천혜향,,과일류,감귤,기타감귤,,27000.0,.,1,,3,KG,.,,,,3,KG,,0,,.,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,30,300~399만원
2022,11,PN20210534,A40210534,,,슈퍼마켓,슈퍼마켓,,2022-11-14,2,포시즌식자재마트(발산),S,서울,사과_국내산_부사,P,과일류,사과,후지,,7900.0,.,1,봉지,1730,G,7,개,.,,,,7,,,,,,,,,,,,21.0,.,1,60,200~299만원
2023,8,PN00001461,,직접방문,,대형마트,대형마트,,2023-08-12,7,이마트산본점,,경기,남아공_잭슨자몽,PR2023_0104243,과일류,열대과일,자몽,,2760.0,,2.0,개,,,,,,,,,1380.0,,유,,,,,,,,,,0.0,0,1,60,200만원 미만
2019,4,PN00000646,A20000646,,,슈퍼마켓,대형슈퍼마켓,,2019-04-10,4,우리농산물,,없음,바나나_필리핀산_,,과일류,바나나,일반바나나,,3500.0,.,1,줄,.,,.,,,,.,,,,,,,,5전문점,전문점,9,0,,,0.0,0,3,60,700만원 이상
2022,1,PN20210526,A40210526,,,슈퍼마켓,슈퍼마켓,,2022-01-21,6,동북쇼핑식자재마트,,서울,부사사과_산지직송_특,P,과일류,사과,후지,,9900.0,.,10,,.,,.,,2,G,,,9,,,,,,,,,,,,21.0,.,3,40,400~499만원
2016,7,PN00000099,A20000099,,,대형마트,대형마트,,2016-07-14,5,뉴코아광명점,,경기,하우스감귤_국내산_,,과일류,감귤,밀감,,9900.0,1,2,팩,700,G,.,,,,1,KG,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,3,40,400~499만원
2018,7,PN00001109,A20001109,,,대형마트,대형마트,,2018-07-06,6,롯데마트서울역점,,서울,체리_미국산_,,과일류,체리,체리,,7120.0,1,1,,750,G,.,,,,1,KG,,/,,.,,,1대형마트,대형마트,2,0,,,0.0,0,5,50,700만원 이상
2019,4,PN00001299,A20001299,,,슈퍼마켓,대형슈퍼마켓,,2019-04-17,4,(주)세계로유통연수점,,인천,바나나_필리핀산_,,과일류,바나나,일반바나나,,2480.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,40,200~299만원
2016,10,PN00000733,A20000733,,,슈퍼마켓,슈퍼마켓,,2016-10-18,3,소형슈퍼마켓,,서울,연시,,과일류,떫은감,홍시,,3500.0,.,1,팩,.,,8,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,2,60,200~299만원
2012,4,PN00000779,A20000779,,,슈퍼마켓,슈퍼마켓,,2012-04-08,1,소형슈퍼마켓,,서울,적포도,,과일류,포도,적포도,,4700.0,,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,6,40,400~499만원
2015,10,PN00000847,A20000847,,,온라인몰,인터넷구매,,2015-10-16,6,유통업체,,서울,청도반시,,과일류,떫은감,반시,,12800.0,.,1,박스,20,KG,.,,,,20,KG,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,5,40,200~299만원
2016,2,PN00000624,A20000624,,,슈퍼마켓,슈퍼마켓,,2016-02-21,1,소형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,2980.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,30,300~399만원
2019,10,PN00001457,A20001457,,,슈퍼마켓,기업형슈퍼마켓,,2019-10-02,4,롯데슈퍼장안점,,서울,초이스엘프레시스위트마운틴바나나,,과일류,바나나,일반바나나,,2990.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,40,400~499만원
2011,4,PN00000695,A20000695,,,대형마트,대형마트,,2011-04-17,1,대형마트일반,,서울,씨없는청포도,,과일류,포도,청포도,,4220.0,,1,팩,1,KG,.,,,,1,KG,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,6,30,200~299만원
2012,10,PN00001371,A20001371,,,온라인몰,인터넷구매,,2012-10-22,2,인터넷구매,,없음,골드키위,,과일류,참다래,골드키위,,37000.0,,1,박스,3,KG,.,,,,3,KG,,,,,,,6무점포,인터넷구매,,0,,,0.0,0,1,30,200~299만원
2011,11,PN00000225,A20000225,,,전문점,전문점,,2011-11-04,6,전문점,,경기,연시대_,,과일류,떫은감,홍시,,10000.0,,10,개,.,,.,,,,.,,,,,,,,5전문점,전문점,.,0,,,0.0,0,3,50,300~399만원
2020,10,PN20150471,A40150471,,,슈퍼마켓,기업형슈퍼마켓,,2020-10-28,4,농협수원유통센터,,경기,반시_국산_,,과일류,떫은감,반시,,8200.0,.,1,박스,2,KG,.,,,,2,KG,,0,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,15.0,0,1,50,500~599만원
2018,3,PN20150552,A40150552,,,슈퍼마켓,기업형슈퍼마켓,,2018-03-28,4,홈플러스익스프레스인천송도점,,인천,망고_특대_태국산_,,과일류,열대과일,망고,,1490.0,.,1,,.,,.,,,,.,,,,,.,,,3슈퍼마켓,기업형슈퍼마켓,2,0,,,15.0,0,1,50,200~299만원
2018,11,PN00001446,A20001446,,,슈퍼마켓,기업형슈퍼마켓,,2018-11-28,4,홈플러스익스프레스신정3점,,서울,한봉지가득사과,,과일류,사과,기타사과,,7990.0,.,1,,.,,.,,,,.,,,,,.,,,3슈퍼마켓,기업형슈퍼마켓,2,0,,,0.0,0,3,40,500~599만원
2018,11,PN00000031,A20000031,,,전통시장,전통시장,,2018-11-22,5,없음,,없음,단감,,과일류,단감,단감,,4000.0,.,1,,.,,10,개,,,.,,,,,.,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,700만원 이상
2018,11,PN20150786,A40150786,,,슈퍼마켓,슈퍼마켓,,2018-11-28,4,(주)풍성마트,,서울,귤,,과일류,감귤,밀감,,14900.0,.,1,박스,5,KG,.,,,,5,KG,,,,.,,,3슈퍼마켓,슈퍼마켓,1,0,,,15.0,0,3,60,400~499만원
2017,7,PN00000312,A20000312,,,슈퍼마켓,기업형슈퍼마켓,,2017-07-30,1,농협수원유통센터,,경기,실속사과_국내산_,,과일류,사과,기타사과,,5390.0,.,1,봉,3,KG,.,,,,3,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,4,50,600~699만원
2013,9,PN00000178,A20000178,,,슈퍼마켓,슈퍼마켓,,2013-09-28,7,소형슈퍼마켓,,경기,거봉,,과일류,포도,거봉,,5900.0,,1,봉,2,KG,.,,,,2,KG,,,,,,,3슈퍼마켓,슈퍼마켓,,0,,,0.0,0,4,50,300~399만원
2017,9,PN00000257,A20000257,,,무점포,무점포,,2017-09-08,6,노점,,없음,햇사과,,과일류,사과,기타사과,,10000.0,.,1,개,3,KG,10,입,,,3,KG,,,,,,,6무점포,무점포,.,0,,,0.0,0,4,60,200~299만원
2015,1,PN00001134,A20001134,,,슈퍼마켓,기업형슈퍼마켓,,2015-01-14,4,롯데슈퍼수락점,,서울,망고_필리핀산_,,과일류,열대과일,망고,,3000.0,.,1,봉,.,,5,입,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,2,0,,,0.0,0,5,40,200~299만원
2020,6,PN20150726,A40150726,,,전통시장,전통시장,,2020-06-21,1,경동시장,,서울,천도복숭아,,과일류,복숭아,천도,,10000.0,.,15,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,1,0,,,15.0,0,3,60,200~299만원
2023,3,PN20210636,,직접방문,,대형마트,대형마트,,2023-03-18,7,이마트월계점,,서울,엔비사과_국산,PR2021_0340608,과일류,사과,기타사과,국내산,7980.0,2000,1.0,봉,1438.0,G,6,개입,,,,,9980,4~6입,유,,,,,,,,,,21.0,0,3,30,300~399만원
2011,7,PN00000475,A20000475,,,전통시장,전통시장,,2011-07-07,5,재래시장,,경기,빛그린광양매실,,과일류,매실,매실,,30000.0,,1,개,10,KG,.,,,,10,KG,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,300~399만원
2014,12,PN00000525,A20000525,,,슈퍼마켓,슈퍼마켓,,2014-12-15,2,소형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,2560.0,.,2,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,3,40,600~699만원
2012,1,PN00000290,A20000290,,,무점포,무점포,,2012-01-22,1,아파트내임시장,,경기,배,,과일류,배,기타배,,35000.0,,1,개,10,KG,.,,,,10,KG,,,,,,,6무점포,무점포,,0,,,0.0,0,3,50,400~499만원
2023,4,PN20210102,,직접방문,,슈퍼마켓,슈퍼마켓,,2023-04-05,4,(주)대경홈마트장기점,,경기,골드파인애플필리핀산,PR2021_0043897,과일류,파인애플,파인애플,,6980.0,,1.0,통,1.0,KG,,,,,,,6980,,유,,,,,,,,,,21.0,0,4,40,700만원 이상
2014,12,PN00001084,A20001084,,,슈퍼마켓,기업형슈퍼마켓,,2014-12-25,5,기업형슈퍼마켓일반,,서울,효돈감귤,,과일류,감귤,밀감,,9800.0,.,1,박스,10,KG,.,,,,10,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,.,0,,,0.0,0,3,50,600~699만원
2011,9,PN00000123,A20000123,,,슈퍼마켓,슈퍼마켓,,2011-09-11,1,대형슈퍼마켓,,경기,키위,,과일류,참다래,기타키위,,2770.0,,1,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,6,50,200만원 미만
2014,5,PN00000300,A20000300,,,슈퍼마켓,기업형슈퍼마켓,,2014-05-02,6,롯데마켓999우만1동점,,경기,바나나1_2,,과일류,바나나,일반바나나,,2490.0,.,1,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,0.0,0,3,60,400~499만원
2011,4,PN00000960,A20000960,,,무점포,무점포,,2011-04-06,4,아파트내임시장,,서울,사과,,과일류,사과,기타사과,,10000.0,,10,개,.,,.,,,,.,,,,,,,,6무점포,무점포,.,0,,,0.0,0,4,50,400~499만원
2010,11,PN00000547,A20000547,,,전통시장,전통시장,,2010-11-04,5,재래시장,,경기,귤,,과일류,감귤,밀감,,15000.0,.,1,개,10,KG,.,,,,10,KG,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,200~299만원
2017,12,PN00000164,A20000164,,,전통시장,전통시장,,2017-12-04,2,(주)풍성진로마트,,경기,감귤,,과일류,감귤,밀감,,3000.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,50,300~399만원
2014,4,PN00000344,A20000344,,,슈퍼마켓,슈퍼마켓,,2014-04-20,1,소형슈퍼마켓,,경기,돌띠바나나,,과일류,바나나,일반바나나,,1980.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,5,30,500~599만원
2021,1,PN00000200,A20000200,,,슈퍼마켓,슈퍼마켓,,2021-01-05,3,월드마트(춘의점),S,경기,신고배,P,과일류,배,신고배,,8000.0,.,1,,.,,3,개,.,,.,,8.0,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,60,500~599만원
2018,4,PN00001079,A20001079,,,슈퍼마켓,슈퍼마켓,,2018-04-14,7,우리마트로,,서울,청포도_수입산_,,과일류,포도,청포도,,5200.0,.,1,,.,,.,,,,.,,,,,.,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,40,500~599만원
2023,10,PN20210895,,직접방문,,대형마트,대형마트,,2023-10-20,6,홈플러스인천청라점,,인천,자몽_남아공,PR1020_0815538,과일류,열대과일,자몽,,6490.0,,1.0,,,,4.0,입,,,,,6490.0,,유,,,,,,,,,,21.0,0,4,40,700만원 이상
2022,6,PN00001324,A20001324,,,슈퍼마켓,슈퍼마켓,,2022-06-30,5,하모니마트(수내),,,못난이_실속사과_부사,P,과일류,사과,후지,,9000.0,.,1,,3,KG,.,,.,,,,9,,1.0,,,,,,,,,,0.0,.,3,40,300~399만원
2020,8,PN00001180,A20001180,,,슈퍼마켓,슈퍼마켓,,2020-08-11,3,주식회사월드할인마트,,인천,바나나왕특,,과일류,바나나,일반바나나,,3900.0,.,1,송이,.,,.,,,,.,,,,,,E,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,50,600~699만원
2015,4,PN00000397,A20000397,,,슈퍼마켓,슈퍼마켓,,2015-04-08,4,소형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,5000.0,.,2,송이,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,2,0,,,0.0,0,3,50,700만원 이상
2013,7,PN00000240,A20000240,,,무점포,무점포,,2013-07-05,6,노점,,없음,살구,,과일류,기타과일,기타과일,,2000.0,,1,봉,.,,.,,,,.,,,,,,,,6무점포,무점포,,0,,,0.0,0,3,50,200~299만원
2010,10,PN00001035,A20001035,,,슈퍼마켓,슈퍼마켓,,2010-10-19,3,소형슈퍼마켓,,서울,청과류,,과일류,기타과일,기타과일,,3000.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,4,30,300~399만원
2017,4,PN00001250,A20001250,,,대형마트,대형마트,,2017-04-16,1,롯데마트부평점,,인천,당도선별사과,,과일류,사과,기타사과,,6500.0,.,1,봉,.,,7,입,,,.,,,,,,,,1대형마트,대형마트,2,0,,,0.0,0,4,50,700만원 이상
2015,9,PN20150384,A40150384,,,슈퍼마켓,기업형슈퍼마켓,,2015-09-04,6,수협바다마트온수역점,,서울,캄벨포도,,과일류,포도,캠벨얼리,,12800.0,.,1,박스,5,KG,.,,,,5,KG,,,,,,,3슈퍼마켓,기업형슈퍼마켓,1,0,,,15.0,0,3,60,200~299만원
2019,9,PN00000800,A20000800,,,슈퍼마켓,슈퍼마켓,,2019-09-27,6,양서마트,,서울,바나나_수입산_,,과일류,바나나,일반바나나,,3300.0,.,1,,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,3,50,400~499만원
2023,11,PN20210891,,직접방문,,전문점,전문점,,2023-11-01,4,멋쟁이총각네,,인천,사과_국산,PR1020_0514856,과일류,사과,기타사과,국내산,10000.0,,1.0,봉,2000.0,G,5.0,개,400.0,G,,,,,무,,,,,,,,,,21.0,0,3,30,700만원 이상
2014,10,PN00000437,A20000437,,,슈퍼마켓,슈퍼마켓,,2014-10-02,5,소형슈퍼마켓,,경기,연시_소_,,과일류,떫은감,홍시,,980.0,.,1,팩,.,,6,입,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,2,50,300~399만원
2019,5,PN00000463,A20000463,,,슈퍼마켓,슈퍼마켓,,2019-05-04,7,막퍼주는엄가네,,없음,사과,,과일류,사과,기타사과,,5000.0,.,5,개,.,,.,,,,.,,,/,,,,,5전문점,전문점,1,0,,,0.0,0,4,50,500~599만원
2020,7,PN00000464,A20000464,,,슈퍼마켓,슈퍼마켓,,2020-07-17,6,토마토마트,,경기,바나나,,과일류,바나나,일반바나나,,2980.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,50,400~499만원
2014,8,PN00000151,A20000151,,,전통시장,전통시장,,2014-08-01,6,재래시장,,경기,천도복숭아,,과일류,복숭아,천도,,5000.0,,1,봉,.,,10,입,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,200~299만원
2016,5,PN00001408,A20001408,,,백화점,백화점,,2016-05-27,6,롯데백화점평촌점,,경기,무농약블루베리,,과일류,베리,블루베리,,10000.0,.,1,팩,300,G,.,,,,0,KG,,,,,,,7백화점,백화점,1,0,,,0.0,0,3,30,600~699만원
2016,6,PN00000699,A20000699,,,전통시장,전통시장,,2016-06-18,7,전통시장,,서울,바나나1_2,,과일류,바나나,일반바나나,,3500.0,.,1,송이,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,3,50,300~399만원
2021,9,PN00000464,A20000464,,,슈퍼마켓,슈퍼마켓,,2021-09-27,2,주식회사농수산물마트,S,경기,바나나,P,과일류,바나나,일반바나나,,2980.0,.,1,송이,1390,G,.,,1,G,1,KG,2,,,,,,3슈퍼마켓,슈퍼마켓,1,0.0,,,0.0,0,4,50,700만원 이상
2022,8,PN20210024,A40210024,,,온라인몰,온라인몰,,2022-08-28,1,홈플러스익스프레스고양행신2점,,없음,한여름볼빨간첫사과_국내산,P,과일류,사과,기타사과,,8580.0,.,1,봉,2,KG,6,개입,.,,,,.,4,,,,,,,,,,,21.0,.,2,40,400~499만원
2023,1,PN20210394,,직접방문,,무점포,무점포,준이빈이(장터)_아파트요일장,2023-01-19,5,무점포,,경기,사과,PR1020_0514804,과일류,사과,기타사과,,15000.0,,12.0,개,,,,,260,G,,,,중량임의입력,유,,,,,,,,,,21.0,0,1,60,300~399만원
2011,8,PN00001429,A20001429,,,대형마트,대형마트,,2011-08-17,4,이마트안양점,,경기,백화명산캠벨포도,,과일류,포도,캠벨얼리,,8800.0,,1,박스,1,KG,.,,,,1,KG,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,4,50,200만원 미만
2011,9,PN00000700,A20000700,,,전문점,전문점,,2011-09-04,1,전문점,,서울,자두,,과일류,자두,자두,,5000.0,,1,개,.,,.,,,,.,,,,,,,,5전문점,전문점,.,0,,,0.0,0,4,50,400~499만원
2013,11,PN00001033,A20001033,,,대형마트,대형마트,,2013-11-20,4,세이브존화정점,,경기,배국내산_,,과일류,배,기타배,,8900.0,,1,봉,3,KG,.,,,,3,KG,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,5,30,500~599만원
2012,6,PN00001310,A20001310,,,대형마트,대형마트,,2012-06-27,4,뉴코아평촌2점,,경기,바나나,,과일류,바나나,일반바나나,,5000.0,,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,4,30,400~499만원
2010,8,PN00000807,A20000807,,,전통시장,전통시장,,2010-08-05,5,재래시장,,서울,캠벨포도,,과일류,포도,캠벨얼리,,5000.0,,1,봉,.,,3,송이,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,4,40,300~399만원
2014,6,PN00001256,A20001256,,,대형마트,대형마트,,2014-06-28,7,이마트트레이더스안산점,,경기,자두,,과일류,자두,자두,,7380.0,.,1,봉,2,KG,.,,,,2,KG,,,,,,,1대형마트,대형마트,1,0,,,0.0,0,4,50,500~599만원
2013,12,PN00000481,A20000481,,,전통시장,전통시장,,2013-12-07,7,재래시장,,경기,사과_부사,,과일류,사과,후지,,10000.0,,11,개,.,,.,,,,.,,,,,,,,2전통시장,전통시장,.,0,,,0.0,0,5,40,200~299만원
2011,12,PN00000078,A20000078,,,슈퍼마켓,슈퍼마켓,,2011-12-05,2,소형슈퍼마켓,,경기,바나나,,과일류,바나나,일반바나나,,2000.0,,1,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,.,0,,,0.0,0,5,30,200만원 미만
2012,9,PN00001429,A20001429,,,농가직거래,농가직거래,,2012-09-19,4,산지직거래,,없음,자두,,과일류,자두,자두,,5000.0,,10,개,.,,.,,,,.,,,,,,,,8기타,농가직거래,,0,,,0.0,0,4,50,200만원 미만
2011,6,PN00000383,A20000383,,,슈퍼마켓,기업형슈퍼마켓,,2011-06-24,6,롯데슈퍼공도점,,경기,밀감,,과일류,감귤,밀감,,7190.0,,1,개,.,,.,,,,.,,,,,,,,3슈퍼마켓,기업형슈퍼마켓,.,0,,,0.0,0,4,30,200~299만원
2010,9,PN00000461,A20000461,,,대형마트,대형마트,,2010-09-13,2,이마트,,없음,친환경천도복숭아,,과일류,복숭아,천도,,3580.0,,1,팩,.,,8,개,,,.,,,,,,,,1대형마트,대형마트,.,0,,,0.0,0,3,40,300~399만원
2012,1,PN00000157,A20000157,,,대형마트,대형마트,,2012-01-15,1,홈플러스부천상동점,,경기,HMP바나나,,과일류,바나나,일반바나나,,2980.0,,1,송이,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,2,60,200만원 미만
2018,3,PN20150441,A40150441,,,전통시장,전통시장,,2018-03-29,5,중산농수축산할인매장,,경기,사과,,과일류,사과,기타사과,,10000.0,.,1,,.,,9,개,,,.,,,0,,.,,,3슈퍼마켓,슈퍼마켓,2,0,,,15.0,0,2,60,300~399만원
2012,3,PN00000945,A20000945,,,대형마트,대형마트,,2012-03-09,6,이마트분당점,,경기,D_칠레산청포도벌크_,,과일류,포도,청포도,,5490.0,,1,개,.,,.,,,,.,,,,,,,,1대형마트,대형마트,,0,,,0.0,0,4,40,200만원 미만
2016,9,PN00000642,A20000642,,,슈퍼마켓,슈퍼마켓,,2016-09-08,5,소형슈퍼마켓,,경기,배,,과일류,배,기타배,,8980.0,.,1,봉,.,,.,,,,.,,,,,,,,3슈퍼마켓,슈퍼마켓,1,0,,,0.0,0,4,50,200~299만원
